SubjectID,ItemID,logTrial,Duration,Condition,logRT
37,30a,4.30406509320417,849.38547,DS,6.372804298372475
37,22a,4.343805421853684,651.0171688,DS,6.865987003545953
37,1a,4.3694478524670215,805.0031124,SS,6.283490297118469
37,10a,4.418840607796598,522.7458256,SS,6.2286234233073525
37,40a,4.5217885770490405,911.7408127,DS,6.610806402019824
37,5a,4.553876891600541,724.7505669,SS,5.564290495837602
37,37a,4.574710978503383,606.6428354,DS,7.079011675398018
37,18a,4.605170185988092,699.0271356,SS,6.102451206297315
37,3a,4.634728988229636,766.7909633,SS,6.683961516326341
37,21a,4.663439094112067,804.9692258,DS,4.5395003584980715
37,15a,4.709530201312334,632.8038194,SS,5.033667993206828
37,16a,4.727387818712341,543.968254,SS,6.719586661396255
37,19a,4.770684624465665,775.0987224,SS,6.4555428436914815
37,4a,4.787491742782046,842.3837868,SS,6.80905034350966
37,38a,4.852030263919617,733.9474679,DS,6.1924545097807515
37,13a,4.890349128221754,853.347017,SS,6.200355003944081
37,25a,4.90527477843843,810.0929705,DS,6.193108632308955
37,27a,4.9344739331306915,676.9274376,DS,5.314476108046924
37,28a,4.969813299576001,824.0217687,DS,6.6869789236474055
37,2a,5.003946305945459,709.5857899,SS,3.8073955543461486
37,6a,5.0369526024136295,782.1597903,SS,5.512190076104067
37,35a,5.075173815233827,578.9402861,DS,6.224534666616792
37,20a,5.087596335232384,714.5126002,SS,5.306136715600168
37,7a,5.10594547390058,732.2493442,SS,5.803621776425214
41,8a,1.6094379124341003,871.3931265,SS,6.547913898599196
41,14a,2.302585092994046,719.6881253,SS,5.737584688064667
41,17a,2.772588722239781,677.8609221,SS,5.600013284760236
41,39a,2.9444389791664403,615.8067752,DS,5.4815676586005235
41,24a,3.1780538303479458,778.5662285,DS,5.847576855522103
41,34a,3.258096538021482,680.040302,DS,6.179513421462429
41,31a,3.367295829986474,676.1096939,DS,5.970927600265186
41,23a,3.4657359027997265,573.67884,DS,5.47220344452089
41,11a,3.5553480614894135,488.4857791,SS,5.932966412713672
41,32a,3.713572066704308,983.7188209,DS,5.616847458387381
41,36a,3.8066624897703196,769.4071124,DS,5.955909905694119
41,26a,3.8501476017100584,669.2903164,DS,5.597984826432818
41,33a,3.9889840465642745,854.6568405,DS,7.5938335334521945
41,29a,4.143134726391533,613.9191232,DS,5.416087068782197
41,12a,4.204692619390966,586.1961451,SS,6.076065312573609
41,9a,4.248495242049359,606.0854119,SS,5.720816567211981
41,30a,4.30406509320417,849.38547,DS,7.357091807382083
41,22a,4.343805421853684,651.0171688,DS,5.543249806528735
41,1a,4.3694478524670215,805.0031124,SS,6.2157594353793595
41,10a,4.418840607796598,522.7458256,SS,7.632224754459655
41,40a,4.5217885770490405,911.7408127,DS,5.125635201181488
41,5a,4.553876891600541,724.7505669,SS,6.134750706909888
41,37a,4.574710978503383,606.6428354,DS,5.416380363011736
41,18a,4.605170185988092,699.0271356,SS,7.090129334398015
41,3a,4.634728988229636,766.7909633,SS,7.085964223902466
41,21a,4.663439094112067,804.9692258,DS,4.768274943854913
41,15a,4.709530201312334,632.8038194,SS,6.000176487710004
41,16a,4.727387818712341,543.968254,SS,5.761802924243955
41,19a,4.770684624465665,775.0987224,SS,5.51071539092446
41,4a,4.787491742782046,842.3837868,SS,5.6449131863401005
41,38a,4.852030263919617,733.9474679,DS,5.66541579671101
41,13a,4.890349128221754,853.347017,SS,5.496454856151832
41,25a,4.90527477843843,810.0929705,DS,6.372747953755121
41,27a,4.9344739331306915,676.9274376,DS,5.022748301180056
41,28a,4.969813299576001,824.0217687,DS,5.70785749380934
41,2a,5.003946305945459,709.5857899,SS,5.3253292387948346
41,6a,5.0369526024136295,782.1597903,SS,6.210029633228026
41,35a,5.075173815233827,578.9402861,DS,6.287086887033963
41,20a,5.087596335232384,714.5126002,SS,5.827683056209007
41,7a,5.10594547390058,732.2493442,SS,6.258422092444502
45,8a,1.6094379124341003,871.3931265,SS,6.208813341200196
45,14a,2.302585092994046,719.6881253,SS,6.3352687674949495
45,17a,2.772588722239781,677.8609221,SS,6.889256221669295
45,39a,2.9444389791664403,615.8067752,DS,6.469315430954869
45,24a,3.1780538303479458,778.5662285,DS,6.590722662601544
45,34a,3.258096538021482,680.040302,DS,6.696714443448147
45,31a,3.367295829986474,676.1096939,DS,6.79724150808351
45,23a,3.4657359027997265,573.67884,DS,4.963075372867554
45,11a,3.5553480614894135,488.4857791,SS,6.733130426422529
45,32a,3.713572066704308,983.7188209,DS,6.47945082741899
45,36a,3.8066624897703196,769.4071124,DS,6.352345383866412
45,26a,3.8501476017100584,669.2903164,DS,6.723254148642514
45,33a,3.9889840465642745,854.6568405,DS,6.319625555242063
45,29a,4.143134726391533,613.9191232,DS,6.140989544945147
45,12a,4.204692619390966,586.1961451,SS,6.188483811474995
45,9a,4.248495242049359,606.0854119,SS,6.166937707073098
45,30a,4.30406509320417,849.38547,DS,7.0092761325631745
45,22a,4.343805421853684,651.0171688,DS,6.940558327524119
45,1a,4.3694478524670215,805.0031124,SS,6.660243468719226
45,10a,4.418840607796598,522.7458256,SS,6.7127447566961775
45,40a,4.5217885770490405,911.7408127,DS,5.987938337331424
45,5a,4.553876891600541,724.7505669,SS,6.797835496757131
45,37a,4.574710978503383,606.6428354,DS,6.6556591166553485
45,18a,4.605170185988092,699.0271356,SS,6.446456056233214
45,3a,4.634728988229636,766.7909633,SS,6.523180441765475
45,21a,4.663439094112067,804.9692258,DS,6.904808942793337
45,15a,4.709530201312334,632.8038194,SS,6.017266300471814
45,16a,4.727387818712341,543.968254,SS,5.94632334238106
45,19a,4.770684624465665,775.0987224,SS,6.168702370264583
45,4a,4.787491742782046,842.3837868,SS,6.222518726733358
45,38a,4.852030263919617,733.9474679,DS,5.969310958466541
45,13a,4.890349128221754,853.347017,SS,6.5829623726821875
45,25a,4.90527477843843,810.0929705,DS,6.372824786537145
45,27a,4.9344739331306915,676.9274376,DS,6.390834450472628
45,28a,4.969813299576001,824.0217687,DS,6.571307242068109
45,2a,5.003946305945459,709.5857899,SS,6.465992302046519
45,6a,5.0369526024136295,782.1597903,SS,6.118654311547263
45,35a,5.075173815233827,578.9402861,DS,6.194531913712595
45,20a,5.087596335232384,714.5126002,SS,5.983785135764113
45,7a,5.10594547390058,732.2493442,SS,6.854921851830333
49,8a,1.3862943611198906,871.3931265,SS,6.313649490406828
49,14a,2.1972245773362196,719.6881253,SS,6.693276579181101
49,17a,2.70805020110221,677.8609221,SS,6.450095944453219
49,11a,3.5263605246161616,488.4857791,SS,7.4741037798267005
49,12a,4.189654742026425,586.1961451,SS,5.3707170947692555
49,9a,4.23410650459726,606.0854119,SS,5.376929821127838
49,1a,4.356708826689592,805.0031124,SS,5.245733766389705
49,10a,4.406719247264253,522.7458256,SS,5.694576899736805
49,5a,4.543294782270004,724.7505669,SS,4.483115539980786
49,18a,4.59511985013459,699.0271356,SS,5.403811873228665
49,3a,4.624972813284271,766.7909633,SS,4.974869937649514
49,15a,4.700480365792417,632.8038194,SS,5.421614062891375
49,16a,4.718498871295094,543.968254,SS,5.636049523422004
49,19a,4.762173934797756,775.0987224,SS,5.502135376742356
49,4a,4.77912349311153,842.3837868,SS,4.198839703551549
49,13a,4.882801922586371,853.347017,SS,3.416283019080196
49,2a,4.997212273764115,709.5857899,SS,6.088407484147547
49,6a,5.030437921392435,782.1597903,SS,4.745288586563607
49,20a,5.081404364984463,714.5126002,SS,5.078592963279482
49,7a,5.099866427824199,732.2493442,SS,4.859502278758318
5,8a,1.6094379124341003,871.3931265,SS,5.913927239962487
5,14a,2.302585092994046,719.6881253,SS,6.673473679257425
5,17a,2.772588722239781,677.8609221,SS,6.554450364395864
5,39a,2.9444389791664403,615.8067752,DS,7.131719293624241
5,24a,3.1780538303479458,778.5662285,DS,6.9370965818442505
5,34a,3.258096538021482,680.040302,DS,6.606654240244052
5,31a,3.367295829986474,676.1096939,DS,5.889628369224962
5,23a,3.4657359027997265,573.67884,DS,7.241899092643616
5,11a,3.5553480614894135,488.4857791,SS,7.152917823168183
5,32a,3.713572066704308,983.7188209,DS,5.952313031560491
5,36a,3.8066624897703196,769.4071124,DS,6.719920954770162
5,26a,3.8501476017100584,669.2903164,DS,6.676715635421112
5,33a,3.9889840465642745,854.6568405,DS,5.9404054358237435
5,29a,4.143134726391533,613.9191232,DS,6.814923724845697
5,12a,4.204692619390966,586.1961451,SS,6.122328322302896
5,9a,4.248495242049359,606.0854119,SS,6.602821243522533
5,30a,4.30406509320417,849.38547,DS,5.967568804432427
5,22a,4.343805421853684,651.0171688,DS,6.596070089516602
5,1a,4.3694478524670215,805.0031124,SS,5.683345045916212
5,10a,4.418840607796598,522.7458256,SS,5.935417868003077
5,40a,4.5217885770490405,911.7408127,DS,5.814611013390235
5,5a,4.553876891600541,724.7505669,SS,5.016445051392417
5,37a,4.574710978503383,606.6428354,DS,6.565994281487888
5,18a,4.605170185988092,699.0271356,SS,4.757367530726494
5,3a,4.634728988229636,766.7909633,SS,7.46416708249398
5,21a,4.663439094112067,804.9692258,DS,5.808826940375507
5,15a,4.709530201312334,632.8038194,SS,6.362562477912296
5,16a,4.727387818712341,543.968254,SS,5.878046657822422
5,19a,4.770684624465665,775.0987224,SS,5.618841679803801
5,4a,4.787491742782046,842.3837868,SS,5.300215563831117
5,38a,4.852030263919617,733.9474679,DS,5.565156220476335
5,13a,4.890349128221754,853.347017,SS,6.77202260817873
5,25a,4.90527477843843,810.0929705,DS,6.021375229180129
5,27a,4.9344739331306915,676.9274376,DS,6.91013644176253
5,28a,4.969813299576001,824.0217687,DS,6.947641155480608
5,2a,5.003946305945459,709.5857899,SS,6.44023336772528
5,6a,5.0369526024136295,782.1597903,SS,6.445422949927376
5,35a,5.075173815233827,578.9402861,DS,6.472570380674562
5,20a,5.087596335232384,714.5126002,SS,5.535032407172323
5,7a,5.10594547390058,732.2493442,SS,5.985250278474807
53,8a,1.6094379124341003,871.3931265,SS,4.803725919220793
53,14a,2.302585092994046,719.6881253,SS,5.778073287236451
53,17a,2.772588722239781,677.8609221,SS,5.19625141783964
53,39a,2.9444389791664403,615.8067752,DS,3.9498196281227123
53,24a,3.1780538303479458,778.5662285,DS,5.649020011761467
53,34a,3.258096538021482,680.040302,DS,6.252989998331528
53,31a,3.367295829986474,676.1096939,DS,5.912602600395106
53,23a,3.4657359027997265,573.67884,DS,5.477839174366619
53,11a,3.5553480614894135,488.4857791,SS,7.064947898843431
53,32a,3.713572066704308,983.7188209,DS,5.967023277928209
53,36a,3.8066624897703196,769.4071124,DS,5.035640053085822
53,26a,3.8501476017100584,669.2903164,DS,6.983814988114662
53,33a,3.9889840465642745,854.6568405,DS,5.9632810986336935
53,29a,4.143134726391533,613.9191232,DS,5.078125704119711
53,12a,4.204692619390966,586.1961451,SS,5.771503426485072
53,9a,4.248495242049359,606.0854119,SS,5.66077058406291
53,30a,4.30406509320417,849.38547,DS,4.399473548277602
53,22a,4.343805421853684,651.0171688,DS,5.362966819032499
53,1a,4.3694478524670215,805.0031124,SS,4.561124250149358
53,10a,4.418840607796598,522.7458256,SS,5.468064360535512
53,40a,4.5217885770490405,911.7408127,DS,4.7345655369726405
53,5a,4.553876891600541,724.7505669,SS,5.127030700774044
53,37a,4.574710978503383,606.6428354,DS,5.443248534123432
53,18a,4.605170185988092,699.0271356,SS,4.637182287109106
53,3a,4.634728988229636,766.7909633,SS,5.650880870087051
53,21a,4.663439094112067,804.9692258,DS,6.738882086199169
53,15a,4.709530201312334,632.8038194,SS,5.321315862005167
53,16a,4.727387818712341,543.968254,SS,6.372934049659926
53,19a,4.770684624465665,775.0987224,SS,6.9239976545280015
53,4a,4.787491742782046,842.3837868,SS,5.345468092334369
53,38a,4.852030263919617,733.9474679,DS,4.631724479209337
53,13a,4.890349128221754,853.347017,SS,6.307362287190009
53,25a,4.90527477843843,810.0929705,DS,4.477961619247049
53,27a,4.9344739331306915,676.9274376,DS,4.199995035838055
53,28a,4.969813299576001,824.0217687,DS,6.301024298329075
53,2a,5.003946305945459,709.5857899,SS,5.115055367677026
53,6a,5.0369526024136295,782.1597903,SS,2.767952993835253
53,35a,5.075173815233827,578.9402861,DS,4.39026758457546
53,20a,5.087596335232384,714.5126002,SS,5.8978431904387385
53,7a,5.10594547390058,732.2493442,SS,6.162398594969586
57,8a,1.6094379124341003,871.3931265,SS,6.292598239482931
57,14a,2.302585092994046,719.6881253,SS,6.186416421239173
57,17a,2.772588722239781,677.8609221,SS,6.207331689451416
57,39a,2.9444389791664403,615.8067752,DS,5.325037191247418
57,24a,3.1780538303479458,778.5662285,DS,6.912987566659792
57,34a,3.258096538021482,680.040302,DS,5.4664639311606855
57,31a,3.367295829986474,676.1096939,DS,5.343825961778802
57,23a,3.4657359027997265,573.67884,DS,5.758340101973562
57,11a,3.5553480614894135,488.4857791,SS,6.838644186221612
57,32a,3.713572066704308,983.7188209,DS,5.4727411512148505
57,36a,3.8066624897703196,769.4071124,DS,5.590430855752891
57,26a,3.8501476017100584,669.2903164,DS,6.7294930718684025
57,33a,3.9889840465642745,854.6568405,DS,4.3048620728288185
57,29a,4.143134726391533,613.9191232,DS,5.473286963796365
57,12a,4.204692619390966,586.1961451,SS,5.438957184347347
57,9a,4.248495242049359,606.0854119,SS,4.982640401643376
57,30a,4.30406509320417,849.38547,DS,5.193540014150791
57,22a,4.343805421853684,651.0171688,DS,5.303628238866613
57,1a,4.3694478524670215,805.0031124,SS,4.440307335181157
57,10a,4.418840607796598,522.7458256,SS,5.685910382676964
57,40a,4.5217885770490405,911.7408127,DS,4.737320625535682
57,5a,4.553876891600541,724.7505669,SS,5.245912928753441
57,37a,4.574710978503383,606.6428354,DS,5.739622479650005
57,18a,4.605170185988092,699.0271356,SS,7.109354815664965
57,3a,4.634728988229636,766.7909633,SS,4.371193163967487
57,21a,4.663439094112067,804.9692258,DS,4.743174062130921
57,15a,4.709530201312334,632.8038194,SS,5.9911469966941855
57,16a,4.727387818712341,543.968254,SS,5.827800844960906
57,19a,4.770684624465665,775.0987224,SS,5.598207121107553
57,4a,4.787491742782046,842.3837868,SS,4.561657073656345
57,38a,4.852030263919617,733.9474679,DS,5.156684675413084
57,13a,4.890349128221754,853.347017,SS,5.719468798450323
57,25a,4.90527477843843,810.0929705,DS,5.511604502598871
57,27a,4.9344739331306915,676.9274376,DS,6.674442697901895
57,28a,4.969813299576001,824.0217687,DS,5.973471132199623
57,2a,5.003946305945459,709.5857899,SS,6.075254072837665
57,6a,5.0369526024136295,782.1597903,SS,6.177242623250173
57,35a,5.075173815233827,578.9402861,DS,5.917115392025842
57,20a,5.087596335232384,714.5126002,SS,5.877004421964262
57,7a,5.10594547390058,732.2493442,SS,4.601433212191182
61,8a,1.6094379124341003,871.3931265,SS,5.6401075804854814
61,14a,2.302585092994046,719.6881253,SS,6.623361128718682
61,17a,2.772588722239781,677.8609221,SS,7.021394630313168
61,39a,2.9444389791664403,615.8067752,DS,8.086298884504671
61,24a,3.1780538303479458,778.5662285,DS,7.639112566050605
61,34a,3.258096538021482,680.040302,DS,6.091805234483557
61,31a,3.367295829986474,676.1096939,DS,5.889708638153595
61,23a,3.4657359027997265,573.67884,DS,8.076034167686696
61,11a,3.5553480614894135,488.4857791,SS,6.873469170615388
61,32a,3.713572066704308,983.7188209,DS,6.4631870108110565
61,36a,3.8066624897703196,769.4071124,DS,6.472676997154326
61,26a,3.8501476017100584,669.2903164,DS,6.5518671682660825
61,33a,3.9889840465642745,854.6568405,DS,7.642012252644352
61,29a,4.143134726391533,613.9191232,DS,6.416724112544311
61,12a,4.204692619390966,586.1961451,SS,6.093237886535458
61,9a,4.248495242049359,606.0854119,SS,5.667612835572383
61,30a,4.30406509320417,849.38547,DS,6.20813116832241
61,22a,4.343805421853684,651.0171688,DS,6.183480626461395
61,1a,4.3694478524670215,805.0031124,SS,3.808194648748396
61,10a,4.418840607796598,522.7458256,SS,6.085976681285861
61,40a,4.5217885770490405,911.7408127,DS,7.164478276768383
61,5a,4.553876891600541,724.7505669,SS,7.59617329464893
61,37a,4.574710978503383,606.6428354,DS,6.833814831256953
61,18a,4.605170185988092,699.0271356,SS,6.73690527163903
61,3a,4.634728988229636,766.7909633,SS,6.673114638700949
61,21a,4.663439094112067,804.9692258,DS,5.853434479172151
61,15a,4.709530201312334,632.8038194,SS,5.783268104113555
61,16a,4.727387818712341,543.968254,SS,6.743435906129093
61,19a,4.770684624465665,775.0987224,SS,7.215872131820399
61,4a,4.787491742782046,842.3837868,SS,4.5623253134957755
61,38a,4.852030263919617,733.9474679,DS,6.299246996641722
61,13a,4.890349128221754,853.347017,SS,5.723879176355323
61,25a,4.90527477843843,810.0929705,DS,6.188914835348076
61,27a,4.9344739331306915,676.9274376,DS,6.83066470945757
61,28a,4.969813299576001,824.0217687,DS,5.026403650864397
61,2a,5.003946305945459,709.5857899,SS,6.106004552042477
61,6a,5.0369526024136295,782.1597903,SS,4.936191881073151
61,35a,5.075173815233827,578.9402861,DS,5.230750263883777
61,20a,5.087596335232384,714.5126002,SS,6.396219403046779
61,7a,5.10594547390058,732.2493442,SS,5.791240696240358
65,8a,1.6094379124341003,871.3931265,SS,4.482471337498106
65,14a,2.302585092994046,719.6881253,SS,5.0365564200476545
65,17a,2.772588722239781,677.8609221,SS,5.082254934824373
65,39a,2.9444389791664403,615.8067752,DS,5.552436192161567
65,24a,3.1780538303479458,778.5662285,DS,5.456939463245708
65,34a,3.258096538021482,680.040302,DS,5.208425481238506
65,31a,3.367295829986474,676.1096939,DS,4.827801606185544
65,23a,3.4657359027997265,573.67884,DS,5.546469578065285
65,11a,3.5553480614894135,488.4857791,SS,5.6436502316014465
65,32a,3.713572066704308,983.7188209,DS,4.396176057778301
65,36a,3.8066624897703196,769.4071124,DS,5.302802294207704
65,26a,3.8501476017100584,669.2903164,DS,5.8473314400975225
65,33a,3.9889840465642745,854.6568405,DS,5.717948330129101
65,29a,4.143134726391533,613.9191232,DS,4.869977617337474
65,12a,4.204692619390966,586.1961451,SS,4.874403114771343
65,9a,4.248495242049359,606.0854119,SS,5.91755963126001
65,30a,4.30406509320417,849.38547,DS,4.888256715087515
65,22a,4.343805421853684,651.0171688,DS,5.41543796061621
65,1a,4.3694478524670215,805.0031124,SS,3.106513072897349
65,10a,4.418840607796598,522.7458256,SS,5.421843876831486
65,40a,4.5217885770490405,911.7408127,DS,5.1252310334939475
65,5a,4.553876891600541,724.7505669,SS,3.1493971210981413
65,37a,4.574710978503383,606.6428354,DS,5.209234755123444
65,18a,4.605170185988092,699.0271356,SS,4.490937091826667
65,3a,4.634728988229636,766.7909633,SS,5.158974836207353
65,21a,4.663439094112067,804.9692258,DS,6.450912662414201
65,15a,4.709530201312334,632.8038194,SS,5.081590683029905
65,16a,4.727387818712341,543.968254,SS,5.475839926555278
65,19a,4.770684624465665,775.0987224,SS,5.326146518466713
65,4a,4.787491742782046,842.3837868,SS,6.318234511392683
65,38a,4.852030263919617,733.9474679,DS,4.765561353404804
65,13a,4.890349128221754,853.347017,SS,5.284390841100088
65,25a,4.90527477843843,810.0929705,DS,6.385398425400461
65,27a,4.9344739331306915,676.9274376,DS,6.481544969494379
65,28a,4.969813299576001,824.0217687,DS,4.606209645562754
65,2a,5.003946305945459,709.5857899,SS,4.688720580682025
65,6a,5.0369526024136295,782.1597903,SS,6.167101310373215
65,35a,5.075173815233827,578.9402861,DS,6.5580970885208965
65,20a,5.087596335232384,714.5126002,SS,5.912483567268588
65,7a,5.10594547390058,732.2493442,SS,6.127118061438598
9,8a,1.6094379124341003,871.3931265,SS,7.495615274528832
9,14a,2.302585092994046,719.6881253,SS,7.384480020862672
9,17a,2.772588722239781,677.8609221,SS,6.02694510150247
9,39a,2.9444389791664403,615.8067752,DS,7.96678092088476
9,24a,3.1780538303479458,778.5662285,DS,5.947815643977421
9,34a,3.258096538021482,680.040302,DS,5.959847453036409
9,31a,3.367295829986474,676.1096939,DS,6.142660867108804
9,23a,3.4657359027997265,573.67884,DS,7.093522559113703
9,11a,3.5553480614894135,488.4857791,SS,5.96125788505058
9,32a,3.713572066704308,983.7188209,DS,5.867993804569483
9,36a,3.8066624897703196,769.4071124,DS,6.348584641952347
9,26a,3.8501476017100584,669.2903164,DS,7.517634974525431
9,33a,3.9889840465642745,854.6568405,DS,5.724633571723648
9,29a,4.143134726391533,613.9191232,DS,6.36883877504962
9,12a,4.204692619390966,586.1961451,SS,5.1676846259125835
9,9a,4.248495242049359,606.0854119,SS,6.042704090050949
9,30a,4.30406509320417,849.38547,DS,5.865104521508952
9,22a,4.343805421853684,651.0171688,DS,6.841214755173893
9,1a,4.3694478524670215,805.0031124,SS,7.449900484005152
9,10a,4.418840607796598,522.7458256,SS,6.7977004288238945
9,40a,4.5217885770490405,911.7408127,DS,5.247376641579531
9,5a,4.553876891600541,724.7505669,SS,6.343075189089667
9,37a,4.574710978503383,606.6428354,DS,6.6480566585266825
9,18a,4.605170185988092,699.0271356,SS,4.689814597256549
9,3a,4.634728988229636,766.7909633,SS,5.76157328108639
9,21a,4.663439094112067,804.9692258,DS,5.6226013414443665
9,15a,4.709530201312334,632.8038194,SS,5.481513540752652
9,16a,4.727387818712341,543.968254,SS,5.4572764673676
9,19a,4.770684624465665,775.0987224,SS,5.728348249934768
9,4a,4.787491742782046,842.3837868,SS,4.313306047542752
9,38a,4.852030263919617,733.9474679,DS,6.062619413132892
9,13a,4.890349128221754,853.347017,SS,4.845304572075114
9,25a,4.90527477843843,810.0929705,DS,5.0810751182421185
9,27a,4.9344739331306915,676.9274376,DS,6.1454037760096405
9,28a,4.969813299576001,824.0217687,DS,5.248985305579052
9,2a,5.003946305945459,709.5857899,SS,5.121657750672383
9,6a,5.0369526024136295,782.1597903,SS,6.238859638144469
9,35a,5.075173815233827,578.9402861,DS,6.65861420154811
9,20a,5.087596335232384,714.5126002,SS,5.700446917866699
9,7a,5.10594547390058,732.2493442,SS,6.472629098403007
10,8c,1.6094379124341003,870.266876,DS,5.373962727741946
10,14c,2.302585092994046,787.1098294,DS,5.913519221723005
10,17c,2.772588722239781,604.570207,DS,6.174679454745219
10,39c,2.9444389791664403,660.7690465,SS,5.623353025541166
10,24c,3.1780538303479458,903.5293517,SS,5.765905581026787
10,34c,3.258096538021482,959.4527589,SS,5.66263403797061
10,31c,3.367295829986474,668.1356374,SS,5.693290964058354
10,23c,3.4657359027997265,784.1269841,SS,6.246920387889438
10,11c,3.5553480614894135,720.112523,DS,5.542654733869248
10,32c,3.713572066704308,854.8700506,SS,5.695978771481672
10,36c,3.8066624897703196,724.3123373,SS,5.596709382264512
10,26c,3.8501476017100584,807.2335601,SS,4.558183394763755
10,33c,3.9889840465642745,720.4006047,SS,5.023525194567476
10,29c,4.143134726391533,790.8341923,SS,5.247665971362264
10,12c,4.204692619390966,691.3405362,DS,5.619842738978901
10,9c,4.248495242049359,693.041421,DS,5.940555389456783
10,30c,4.30406509320417,518.085088,SS,6.0625262770307105
10,22c,4.343805421853684,589.8841073,SS,5.703118921219972
10,1c,4.3694478524670215,773.1769584,DS,6.108662967465694
10,10c,4.418840607796598,725.9501134,DS,5.951883969211151
10,40c,4.5217885770490405,753.5880192,SS,5.765698810869876
10,5c,4.553876891600541,791.3650794,DS,5.278318720041347
10,37c,4.574710978503383,546.5464853,SS,6.524940211027966
10,18c,4.605170185988092,783.9523412,DS,5.357237006296482
10,3c,4.634728988229636,800.6928247,DS,6.143378441480511
10,21c,4.663439094112067,797.3815193,SS,4.5613436824475375
10,15c,4.709530201312334,811.3429398,DS,6.069737227668906
10,16c,4.727387818712341,563.672954,DS,5.589119566336061
10,19c,4.770684624465665,715.034244,DS,5.537483862127843
10,4c,4.787491742782046,559.4009826,DS,5.670515204540055
10,38c,4.852030263919617,604.8546691,SS,5.422546249687809
10,13c,4.890349128221754,674.4879819,DS,4.97697509260362
10,25c,4.90527477843843,674.0343915,SS,4.070717631590944
10,27c,4.9344739331306915,696.4517625,SS,5.921060859459188
10,28c,4.969813299576001,704.6816675,SS,5.200886439548237
10,2c,5.003946305945459,767.5021804,DS,5.45313496679157
10,6c,5.0369526024136295,623.0544218,DS,5.649664140968597
10,35c,5.075173815233827,822.5383743,SS,5.017127507332583
10,20c,5.087596335232384,753.5056022,DS,6.2849621763804455
10,7c,5.10594547390058,605.4391534,DS,5.5133843903425674
14,8c,1.6094379124341003,870.266876,DS,5.695215885990075
14,14c,2.302585092994046,787.1098294,DS,5.946038218893193
14,17c,2.772588722239781,604.570207,DS,6.023958358381941
14,39c,2.9444389791664403,660.7690465,SS,6.156249906312519
14,24c,3.1780538303479458,903.5293517,SS,5.351881829877769
14,34c,3.258096538021482,959.4527589,SS,5.139936920525489
14,31c,3.367295829986474,668.1356374,SS,5.893876524989521
14,23c,3.4657359027997265,784.1269841,SS,5.906385846749667
14,11c,3.5553480614894135,720.112523,DS,5.992763702839602
14,32c,3.713572066704308,854.8700506,SS,4.88492844780682
14,36c,3.8066624897703196,724.3123373,SS,5.682265979527224
14,26c,3.8501476017100584,807.2335601,SS,5.306617822253927
14,33c,3.9889840465642745,720.4006047,SS,5.761633056300144
14,29c,4.143134726391533,790.8341923,SS,4.755295632565729
14,12c,4.204692619390966,691.3405362,DS,5.6189432822191225
14,9c,4.248495242049359,693.041421,DS,5.352493002993806
14,30c,4.30406509320417,518.085088,SS,5.885303711279387
14,22c,4.343805421853684,589.8841073,SS,6.101750662059961
14,1c,4.3694478524670215,773.1769584,DS,4.9630543984668085
14,10c,4.418840607796598,725.9501134,DS,5.754653013028352
14,40c,4.5217885770490405,753.5880192,SS,3.6201722561041456
14,5c,4.553876891600541,791.3650794,DS,4.977533422591138
14,37c,4.574710978503383,546.5464853,SS,5.970889321434523
14,18c,4.605170185988092,783.9523412,DS,5.5790163639855574
14,3c,4.634728988229636,800.6928247,DS,5.8699774724611835
14,21c,4.663439094112067,797.3815193,SS,6.0388465774650415
14,15c,4.709530201312334,811.3429398,DS,5.485070754919308
14,16c,4.727387818712341,563.672954,DS,6.079365528282445
14,19c,4.770684624465665,715.034244,DS,5.690410128715767
14,4c,4.787491742782046,559.4009826,DS,5.793379395134549
14,38c,4.852030263919617,604.8546691,SS,5.747617525360228
14,13c,4.890349128221754,674.4879819,DS,5.98313999396175
14,25c,4.90527477843843,674.0343915,SS,6.2064892294184375
14,27c,4.9344739331306915,696.4517625,SS,6.474884029993511
14,28c,4.969813299576001,704.6816675,SS,6.082796369185786
14,2c,5.003946305945459,767.5021804,DS,5.641023702159372
14,6c,5.0369526024136295,623.0544218,DS,5.740953010708824
14,35c,5.075173815233827,822.5383743,SS,5.309623213917006
14,20c,5.087596335232384,753.5056022,DS,4.977471401317822
14,7c,5.10594547390058,605.4391534,DS,5.893788320421018
18,8c,1.6094379124341003,870.266876,DS,7.184681463706918
18,14c,2.302585092994046,787.1098294,DS,6.625755697221367
18,17c,2.772588722239781,604.570207,DS,6.95116145163604
18,39c,2.9444389791664403,660.7690465,SS,6.39510131815945
18,24c,3.1780538303479458,903.5293517,SS,6.5852042905569474
18,34c,3.258096538021482,959.4527589,SS,5.835804395267518
18,31c,3.367295829986474,668.1356374,SS,6.498556208304424
18,23c,3.4657359027997265,784.1269841,SS,6.280384602942014
18,11c,3.5553480614894135,720.112523,DS,5.780814500927146
18,32c,3.713572066704308,854.8700506,SS,6.242734807746846
18,36c,3.8066624897703196,724.3123373,SS,6.547868038281119
18,26c,3.8501476017100584,807.2335601,SS,6.131256923802621
18,33c,3.9889840465642745,720.4006047,SS,6.139442644254482
18,29c,4.143134726391533,790.8341923,SS,5.542470659439996
18,12c,4.204692619390966,691.3405362,DS,5.844749487743345
18,9c,4.248495242049359,693.041421,DS,5.780104422726966
18,30c,4.30406509320417,518.085088,SS,6.132336742489332
